"ABBITT, Watkins Moorman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000002,1908-1998,Representative,Democrat,VA,92(1971-1972),LL.B.,University of Richmond,1931," Richmond, Va."
"ABZUG, Bella Savitzky",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000018,1920-1998,Representative,Democrat,NY,92(1971-1972),A.B.,Hunter College,1942, New York City
"ABZUG, Bella Savitzky",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000018,1920-1998,Representative,Democrat,NY,92(1971-1972),LL.B.,Columbia University Law School,1945, New York City
"ALEXANDER, William Vollie (Bill), Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000103,1934- ,Representative,Democrat,AR,92(1971-1972),B.A.,Rhodes College,1957," Memphis, Tenn."
"ALEXANDER, William Vollie (Bill), Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000103,1934- ,Representative,Democrat,AR,92(1971-1972),LL.B.,Vanderbilt University,1960," Nashville, Tenn."
"ANDERSON, Glenn Malcolm",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000189,1913-1994,Representative,Democrat,CA,92(1971-1972),B.A.,University of California,1936," Los Angeles, Calif."
"ANDERSON, John Bayard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000195,1922- ,Representative,Republican,IL,92(1971-1972),A.B.,University of Illinois,1942," Urbana, Ill."
"ANDERSON, John Bayard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000195,1922- ,Representative,Republican,IL,92(1971-1972),LL.M.,Harvard University Law School,1949," Cambridge, Mass."
"ANDREWS, Elizabeth Bullock",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000205,1911-2002,Representative,Democrat,AL,92(1971-1972),B.S.,Montevallo College,1932," Montevallo, Ala."
"ANNUNZIO, Frank",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000212,1915-2001,Representative,Democrat,IL,92(1971-1972),B.S.,DePaul University,1940," Chicago, Ill."
"ANNUNZIO, Frank",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000212,1915-2001,Representative,Democrat,IL,92(1971-1972),M.A.,DePaul University,1942," Chicago, Ill."
"ASPIN, Leslie",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000224,1938-1995,Representative,Democrat,WI,92(1971-1972),B.A.,Yale University,1960,None
"ASPIN, Leslie",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000224,1938-1995,Representative,Democrat,WI,92(1971-1972),M.A.,Oxford University,1962, England
"ASPIN, Leslie",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000224,1938-1995,Representative,Democrat,WI,92(1971-1972),Ph.D.,economics,1965, Massachusetts Institute of Technology
"BADILLO, Herman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000025,1929-2014,Representative,Democrat,NY,92(1971-1972),B.B.A.,City College of New York,1951,None
"BADILLO, Herman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000025,1929-2014,Representative,Democrat,NY,92(1971-1972),LL.B.,Brooklyn Law School,1954,None
"BAKER, LaMar",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000069,1915-2003,Representative,Republican,TN,92(1971-1972),B.S.,Harding College,1940," Searcy, Ark."
"BENNETT, Charles Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000371,1910-2003,Representative,Democrat,FL,92(1971-1972),J.D.,University of Florida,1934," Gainesville, Fla."
"BIAGGI, Mario",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000432,1917- ,Representative,Democrat,NY,92(1971-1972),LL.B.,New York Law School,1963,None
"BIESTER, Edward George, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000451,1931- ,Representative,Republican,PA,92(1971-1972),B.A.,Wesleyan University,1952,None
"BIESTER, Edward George, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000451,1931- ,Representative,Republican,PA,92(1971-1972),D.L.,Temple University School of Law ,1955,None
"BOLLING, Richard Walker",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000605,1916-1991,Representative,Democrat,MO,92(1971-1972),B.A.,1937,1939, M.A.
"BRASCO, Frank James",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000771,1932-1998,Representative,Democrat,NY,92(1971-1972),B.A.,Brooklyn College,1955," Brooklyn, N.Y."
"BRASCO, Frank James",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000771,1932-1998,Representative,Democrat,NY,92(1971-1972),L.L.B.,Brooklyn Law School,1957," Brooklyn, N.Y."
"BROWN, Clarence J., Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000910,1927- ,Representative,Republican,OH,92(1971-1972),B.A.,Duke University,1947," Durham, N.C."
"BURLISON, Bill D.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001113,1931- ,Representative,Democrat,MO,92(1971-1972),B.A.,Southeast Missouri State University,1953,None
